CourseNumber,Section,StartTimeID,EndTimeID,DayID,QuarterID,Year,Status
IEP 063,A   ,61,69,1,3,-1,-1
IEP 063,A   ,61,69,3,3,-1,-1
IEP 065,A   ,61,69,1,3,-1,-1
IEP 065,A   ,61,69,3,3,-1,-1
IEP 065,B   ,61,69,2,3,-1,-1
IEP 065,B   ,61,69,4,3,-1,-1
IEP 073,A   ,54,59,1,3,-1,-1
IEP 073,A   ,54,59,2,3,-1,-1
IEP 073,A   ,54,59,3,3,-1,-1
IEP 073,A   ,54,59,4,3,-1,-1
IEP 075,A   ,54,59,1,3,-1,-1
IEP 075,A   ,54,59,2,3,-1,-1
IEP 075,A   ,54,59,3,3,-1,-1
IEP 075,A   ,54,59,4,3,-1,-1
IEP 083,A   ,75,85,1,3,-1,-1
IEP 083,A   ,75,85,3,3,-1,-1
IEP 085,A   ,75,85,1,3,-1,-1
IEP 085,A   ,75,85,3,3,-1,-1
IEP 085,B   ,75,85,2,3,-1,-1
IEP 085,B   ,75,85,4,3,-1,-1
IEP 093,A   ,75,85,2,3,-1,-1
IEP 093,A   ,75,85,4,3,-1,-1
IEP 095,A   ,75,85,1,3,-1,-1
IEP 095,A   ,75,85,3,3,-1,-1
IEP 095,B   ,75,85,2,3,-1,-1
IEP 095,B   ,75,85,4,3,-1,-1
IT 108,S   ,103,116,1,3,-1,-1
IT 108,S   ,103,116,3,3,-1,-1
IT 117,S   ,103,116,1,3,-1,-1
IT 117,S   ,103,116,3,3,-1,-1
IT 122,S   ,103,116,1,3,-1,-1
IT 122,S   ,103,116,3,3,-1,-1
IT 162,S   ,117,127,1,3,-1,-1
IT 162,S   ,117,127,3,3,-1,-1
IT 217,S   ,103,116,2,3,-1,-1
IT 217,S   ,103,116,4,3,-1,-1
IT 222,S   ,103,116,2,3,-1,-1
IT 222,S   ,103,116,4,3,-1,-1
IT 224,S   ,117,130,1,3,-1,-1
IT 224,S   ,117,130,3,3,-1,-1
IT 228,S   ,117,130,2,3,-1,-1
IT 228,S   ,117,130,4,3,-1,-1
IT 240,S   ,103,116,2,3,-1,-1
IT 240,S   ,103,116,4,3,-1,-1
JAPN& 122,A   ,75,81,1,3,-1,-1
JAPN& 122,A   ,75,81,2,3,-1,-1
JAPN& 122,A   ,75,81,3,3,-1,-1
JAPN& 122,A   ,75,81,4,3,-1,-1
JAPN& 123,S   ,103,116,2,3,-1,-1
JAPN& 123,S   ,103,116,4,3,-1,-1
JAPN& 223,HY  ,103,116,3,3,-1,-1
JOURN 111,HY  ,61,72,1,3,-1,-1
JOURN 111,HY  ,61,72,3,3,-1,-1
JOURN 170,A   ,82,90,1,3,-1,-1
JOURN 170,A   ,82,90,3,3,-1,-1
MATH 060,A   ,82,100,2,3,-1,-1
MATH 078,A   ,54,60,1,3,-1,-1
MATH 078,A   ,54,60,2,3,-1,-1
MATH 078,A   ,54,60,3,3,-1,-1
MATH 078,A   ,54,60,4,3,-1,-1
MATH 078,B   ,61,67,1,3,-1,-1
MATH 078,B   ,61,67,2,3,-1,-1
MATH 078,B   ,61,67,3,3,-1,-1
MATH 078,B   ,61,67,4,3,-1,-1
MATH 078,C   ,68,74,1,3,-1,-1
MATH 078,C   ,68,74,2,3,-1,-1
MATH 078,C   ,68,74,3,3,-1,-1
MATH 078,C   ,68,74,4,3,-1,-1
MATH 078,D   ,75,81,1,3,-1,-1
MATH 078,D   ,75,81,2,3,-1,-1
MATH 078,D   ,75,81,3,3,-1,-1
MATH 078,D   ,75,81,4,3,-1,-1
MATH 078,S   ,103,116,1,3,-1,-1
MATH 078,S   ,103,116,3,3,-1,-1
MATH 079,A   ,54,60,1,3,-1,-1
MATH 079,A   ,54,60,2,3,-1,-1
MATH 079,A   ,54,60,3,3,-1,-1
MATH 079,A   ,54,60,4,3,-1,-1
MATH 079,B   ,61,67,1,3,-1,-1
MATH 079,B   ,61,67,2,3,-1,-1
MATH 079,B   ,61,67,3,3,-1,-1
MATH 079,B   ,61,67,4,3,-1,-1
MATH 079,C   ,68,74,1,3,-1,-1
MATH 079,C   ,68,74,2,3,-1,-1
MATH 079,C   ,68,74,3,3,-1,-1
MATH 079,C   ,68,74,4,3,-1,-1
MATH 079,D   ,75,81,1,3,-1,-1
MATH 079,D   ,75,81,2,3,-1,-1
MATH 079,D   ,75,81,3,3,-1,-1
MATH 079,D   ,75,81,4,3,-1,-1
MATH 079,S   ,103,116,1,3,-1,-1
MATH 079,S   ,103,116,3,3,-1,-1
MATH 080,A   ,54,60,1,3,-1,-1
MATH 080,A   ,54,60,2,3,-1,-1
MATH 080,A   ,54,60,3,3,-1,-1
MATH 080,A   ,54,60,4,3,-1,-1
MATH 080,B   ,61,67,1,3,-1,-1
MATH 080,B   ,61,67,2,3,-1,-1
MATH 080,B   ,61,67,3,3,-1,-1
MATH 080,B   ,61,67,4,3,-1,-1
MATH 080,C   ,68,74,1,3,-1,-1
MATH 080,C   ,68,74,2,3,-1,-1
MATH 080,C   ,68,74,3,3,-1,-1
MATH 080,C   ,68,74,4,3,-1,-1
MATH 080,D   ,75,81,1,3,-1,-1
MATH 080,D   ,75,81,2,3,-1,-1
MATH 080,D   ,75,81,3,3,-1,-1
MATH 080,D   ,75,81,4,3,-1,-1
MATH 080,MH  ,69,75,2,3,-1,-1
MATH 080,MH  ,69,75,4,3,-1,-1
MATH 080,S   ,103,116,1,3,-1,-1
MATH 080,S   ,103,116,3,3,-1,-1
MATH 091,A   ,47,53,1,3,-1,-1
MATH 091,A   ,47,53,2,3,-1,-1
MATH 091,A   ,47,53,3,3,-1,-1
MATH 091,A   ,47,53,4,3,-1,-1
MATH 091,AC1 ,68,81,1,3,-1,-1
MATH 091,AC1 ,68,81,2,3,-1,-1
MATH 091,AC1 ,68,81,3,3,-1,-1
MATH 091,AC1 ,68,81,4,3,-1,-1
MATH 091,B   ,54,60,1,3,-1,-1
MATH 091,B   ,54,60,2,3,-1,-1
MATH 091,B   ,54,60,3,3,-1,-1
MATH 091,B   ,54,60,4,3,-1,-1
MATH 091,C   ,61,67,1,3,-1,-1
MATH 091,C   ,61,67,2,3,-1,-1
MATH 091,C   ,61,67,3,3,-1,-1
MATH 091,C   ,61,67,4,3,-1,-1
MATH 091,D   ,68,74,1,3,-1,-1
MATH 091,D   ,68,74,2,3,-1,-1
MATH 091,D   ,68,74,3,3,-1,-1
MATH 091,D   ,68,74,4,3,-1,-1
MATH 091,E   ,75,81,1,3,-1,-1
MATH 091,E   ,75,81,2,3,-1,-1
MATH 091,E   ,75,81,3,3,-1,-1
MATH 091,E   ,75,81,4,3,-1,-1
MATH 091,HY2 ,68,74,2,3,-1,-1
MATH 091,HY2 ,68,74,4,3,-1,-1
MATH 091,MH  ,49,55,2,3,-1,-1
MATH 091,MH  ,49,55,4,3,-1,-1
MATH 091,S   ,103,116,1,3,-1,-1
MATH 091,S   ,103,116,3,3,-1,-1
MATH 091,T   ,117,130,2,3,-1,-1
MATH 091,T   ,117,130,4,3,-1,-1
MATH 092,A   ,47,53,1,3,-1,-1
MATH 092,A   ,47,53,2,3,-1,-1
MATH 092,A   ,47,53,3,3,-1,-1
MATH 092,A   ,47,53,4,3,-1,-1
MATH 092,AC2 ,68,81,1,3,-1,-1
MATH 092,AC2 ,68,81,2,3,-1,-1
MATH 092,AC2 ,68,81,3,3,-1,-1
MATH 092,AC2 ,68,81,4,3,-1,-1
MATH 092,B   ,54,60,1,3,-1,-1
MATH 092,B   ,54,60,2,3,-1,-1
MATH 092,B   ,54,60,3,3,-1,-1
MATH 092,B   ,54,60,4,3,-1,-1
MATH 092,C   ,68,74,1,3,-1,-1
MATH 092,C   ,68,74,2,3,-1,-1
MATH 092,C   ,68,74,3,3,-1,-1
MATH 092,C   ,68,74,4,3,-1,-1
MATH 092,D   ,68,74,1,3,-1,-1
MATH 092,D   ,68,74,2,3,-1,-1
MATH 092,D   ,68,74,3,3,-1,-1
MATH 092,D   ,68,74,4,3,-1,-1
MATH 092,MH  ,56,62,2,3,-1,-1
MATH 092,MH  ,56,62,4,3,-1,-1
MATH 092,MO  ,119,132,1,3,-1,-1
MATH 092,MO  ,119,132,3,3,-1,-1
MATH 092,S   ,103,116,1,3,-1,-1
MATH 092,S   ,103,116,3,3,-1,-1
MATH 092,T   ,117,130,2,3,-1,-1
MATH 092,T   ,117,130,4,3,-1,-1
MATH 098,IN  ,54,67,1,3,-1,-1
MATH 098,IN  ,54,67,2,3,-1,-1
MATH 098,IN  ,54,67,3,3,-1,-1
MATH 098,IN  ,54,67,4,3,-1,-1
MATH 138,A   ,54,60,1,3,-1,-1
MATH 138,A   ,54,60,2,3,-1,-1
MATH 138,A   ,54,60,3,3,-1,-1
MATH 138,A   ,54,60,4,3,-1,-1
MATH 138,B   ,75,81,1,3,-1,-1
MATH 138,B   ,75,81,2,3,-1,-1
MATH 138,B   ,75,81,3,3,-1,-1
MATH 138,B   ,75,81,4,3,-1,-1
MATH 138,S   ,103,116,2,3,-1,-1
MATH 138,S   ,103,116,4,3,-1,-1
MATH 261,A   ,61,67,1,3,-1,-1
MATH 261,A   ,61,67,2,3,-1,-1
MATH 261,A   ,61,67,3,3,-1,-1
MATH 261,A   ,61,67,4,3,-1,-1
MATH 261,S   ,97,106,1,3,-1,-1
MATH 261,S   ,97,106,2,3,-1,-1
MATH 261,S   ,97,106,4,3,-1,-1
MATH& 107,A   ,54,60,1,3,-1,-1
MATH& 107,A   ,54,60,2,3,-1,-1
MATH& 107,A   ,54,60,3,3,-1,-1
MATH& 107,A   ,54,60,4,3,-1,-1
MATH& 107,B   ,68,74,1,3,-1,-1
MATH& 107,B   ,68,74,2,3,-1,-1
MATH& 107,B   ,68,74,3,3,-1,-1
MATH& 107,B   ,68,74,4,3,-1,-1
MATH& 107,IN  ,54,67,1,3,-1,-1
MATH& 107,IN  ,54,67,2,3,-1,-1
MATH& 107,IN  ,54,67,3,3,-1,-1
MATH& 107,IN  ,54,67,4,3,-1,-1
MATH& 107,MH  ,69,76,2,3,-1,-1
MATH& 107,MH  ,69,76,4,3,-1,-1
MATH& 141,A   ,47,53,1,3,-1,-1
MATH& 141,A   ,47,53,2,3,-1,-1
MATH& 141,A   ,47,53,3,3,-1,-1
MATH& 141,A   ,47,53,4,3,-1,-1
MATH& 141,C   ,61,67,1,3,-1,-1
MATH& 141,C   ,61,67,2,3,-1,-1
MATH& 141,C   ,61,67,3,3,-1,-1
MATH& 141,C   ,61,67,4,3,-1,-1
MATH& 141,D   ,61,67,1,3,-1,-1
MATH& 141,D   ,61,67,2,3,-1,-1
MATH& 141,D   ,61,67,3,3,-1,-1
MATH& 141,D   ,61,67,4,3,-1,-1
MATH& 141,E   ,68,74,1,3,-1,-1
MATH& 141,E   ,68,74,2,3,-1,-1
MATH& 141,E   ,68,74,3,3,-1,-1
MATH& 141,E   ,68,74,4,3,-1,-1
MATH& 141,S   ,117,130,1,3,-1,-1
MATH& 141,S   ,117,130,3,3,-1,-1
MATH& 142,A   ,47,53,1,3,-1,-1
MATH& 142,A   ,47,53,2,3,-1,-1
MATH& 142,A   ,47,53,3,3,-1,-1
MATH& 142,A   ,47,53,4,3,-1,-1
MATH& 142,D   ,68,74,1,3,-1,-1
MATH& 142,D   ,68,74,2,3,-1,-1
MATH& 142,D   ,68,74,3,3,-1,-1
MATH& 142,D   ,68,74,4,3,-1,-1
MATH& 142,E   ,75,81,1,3,-1,-1
MATH& 142,E   ,75,81,2,3,-1,-1
MATH& 142,E   ,75,81,3,3,-1,-1
MATH& 142,E   ,75,81,4,3,-1,-1
MATH& 142,S   ,103,116,2,3,-1,-1
MATH& 142,S   ,103,116,4,3,-1,-1
MATH& 146,D   ,75,81,1,3,-1,-1
MATH& 146,D   ,75,81,2,3,-1,-1
MATH& 146,D   ,75,81,3,3,-1,-1
MATH& 146,D   ,75,81,4,3,-1,-1
MATH& 146,MH  ,66,76,1,3,-1,-1
MATH& 146,MH  ,66,76,3,3,-1,-1
MATH& 146,S   ,103,116,2,3,-1,-1
MATH& 146,S   ,103,116,4,3,-1,-1
MATH& 151,D   ,68,74,1,3,-1,-1
MATH& 151,D   ,68,74,2,3,-1,-1
MATH& 151,D   ,68,74,3,3,-1,-1
MATH& 151,D   ,68,74,4,3,-1,-1
MATH& 151,E   ,75,81,1,3,-1,-1
MATH& 151,E   ,75,81,2,3,-1,-1
MATH& 151,E   ,75,81,3,3,-1,-1
MATH& 151,E   ,75,81,4,3,-1,-1
MATH& 152,C   ,68,74,1,3,-1,-1
MATH& 152,C   ,68,74,2,3,-1,-1
MATH& 152,C   ,68,74,3,3,-1,-1
MATH& 152,C   ,68,74,4,3,-1,-1
MATH& 264,A   ,61,66,1,3,-1,-1
MATH& 264,A   ,61,66,2,3,-1,-1
MATH& 264,A   ,61,66,3,3,-1,-1
MATH& 264,A   ,61,66,4,3,-1,-1
MFG T 100,B   ,73,88,1,3,-1,-1
MFG T 100,B   ,73,88,3,3,-1,-1
MFG T 100,IB  ,73,88,1,3,-1,-1
MFG T 100,IB  ,73,88,3,3,-1,-1
MFG T 104,A   ,49,83,1,3,-1,-1
MFG T 104,A   ,49,83,2,3,-1,-1
MFG T 104,A   ,49,83,3,3,-1,-1
MFG T 104,A   ,49,83,4,3,-1,-1
MFG T 104,S   ,49,118,5,3,-1,-1
MFG T 104,S   ,49,118,7,3,-1,-1
MFG T 104,WHS ,67,101,1,3,-1,-1
MFG T 104,WHS ,67,101,2,3,-1,-1
MFG T 104,WHS ,67,101,3,3,-1,-1
MFG T 104,WHS ,67,101,4,3,-1,-1
MFG T 105,A   ,49,83,1,3,-1,-1
MFG T 105,A   ,49,83,2,3,-1,-1
MFG T 105,A   ,49,83,3,3,-1,-1
MFG T 105,A   ,49,83,4,3,-1,-1
MFG T 105,S   ,49,118,5,3,-1,-1
MFG T 105,S   ,49,118,7,3,-1,-1
MFG T 105,WHS ,67,101,1,3,-1,-1
MFG T 105,WHS ,67,101,2,3,-1,-1
MFG T 105,WHS ,67,101,3,3,-1,-1
MFG T 105,WHS ,67,101,4,3,-1,-1
MFG T 117,A   ,52,59,2,3,-1,-1
MFG T 117,A   ,52,59,4,3,-1,-1
MFG T 119,A   ,52,71,2,3,-1,-1
MFG T 119,A   ,52,71,4,3,-1,-1
MFG T 124,S   ,103,124,2,3,-1,-1
MFG T 124,S   ,103,124,4,3,-1,-1
MUSC 147,CS  ,109,124,1,3,-1,-1
MUSC& 105,HY  ,61,66,1,3,-1,-1
MUSC& 105,HY  ,61,66,2,3,-1,-1
MUSC& 105,HY  ,61,66,3,3,-1,-1
MUSC& 105,HY  ,61,66,4,3,-1,-1
NAT S,A   ,75,85,1,3,-1,-1
NAT S,A   ,75,85,3,3,-1,-1
NAT S,A   ,75,85,5,3,-1,-1
NURS 095,A   ,,,1,3,-1,-1
NUTR 160,A   ,54,60,1,3,-1,-1
NUTR 160,A   ,54,60,2,3,-1,-1
NUTR 160,A   ,54,60,3,3,-1,-1
NUTR 160,A   ,54,60,4,3,-1,-1
NUTR 180,A   ,68,74,1,3,-1,-1
NUTR 180,A   ,68,74,2,3,-1,-1
NUTR 180,A   ,68,74,3,3,-1,-1
NUTR& 101,C   ,61,67,1,3,-1,-1
NUTR& 101,C   ,61,67,2,3,-1,-1
NUTR& 101,C   ,61,67,3,3,-1,-1
NUTR& 101,C   ,61,67,4,3,-1,-1
PEHW 101,S   ,117,127,2,3,-1,-1
PEHW 116,A   ,68,73,1,3,-1,-1
PEHW 116,A   ,68,73,2,3,-1,-1
PEHW 116,A   ,68,73,3,3,-1,-1
PEHW 116,A   ,68,73,4,3,-1,-1
PEHW 119,A   ,74,86,2,3,-1,-1
PEHW 119,A   ,74,86,4,3,-1,-1
PEHW 121,A   ,75,81,1,3,-1,-1
PEHW 121,A   ,75,81,2,3,-1,-1
PEHW 121,A   ,75,81,4,3,-1,-1
PHIL& 120,HY1 ,51,60,1,3,-1,-1
PHIL& 120,HY1 ,51,60,3,3,-1,-1
PHIL& 120,HY2 ,61,70,1,3,-1,-1
PHIL& 120,HY2 ,61,70,3,3,-1,-1
PHOTO 112,HY  ,79,94,1,3,-1,-1
PHOTO 112,HY  ,79,94,3,3,-1,-1
PHOTO 212,HY  ,79,94,2,3,-1,-1
PHOTO 212,HY  ,79,94,4,3,-1,-1
PHYS 130,C   ,75,86,5,3,-1,-1
PHYS& 114,D   ,79,96,2,3,-1,-1
PHYS& 114,D   ,79,96,4,3,-1,-1
PHYS& 116,A   ,49,60,1,3,-1,-1
PHYS& 116,A   ,49,60,3,3,-1,-1
PHYS& 116,A   ,49,60,5,3,-1,-1
PHYS& 231,A   ,79,96,2,3,-1,-1
PHYS& 231,B   ,79,96,3,3,-1,-1
PHYS& 233,A   ,79,96,1,3,-1,-1
PHYS& 233,B   ,79,96,4,3,-1,-1
PHYS& 241,A   ,49,60,2,3,-1,-1
PHYS& 241,A   ,49,60,4,3,-1,-1
PHYS& 243,A   ,49,60,2,3,-1,-1
PHYS& 243,A   ,49,60,4,3,-1,-1
POLS& 202,MO  ,91,104,2,3,-1,-1
POLS& 202,MO  ,91,104,4,3,-1,-1
PSYC 209,A   ,61,67,1,3,-1,-1
PSYC 209,A   ,61,67,2,3,-1,-1
PSYC 209,A   ,61,67,3,3,-1,-1
PSYC 209,A   ,61,67,4,3,-1,-1
PSYC ,HY  ,61,73,1,3,-1,-1
PSYC ,HY  ,61,73,3,3,-1,-1
PSYC& 100,G   ,89,102,1,3,-1,-1
PSYC& 100,G   ,89,102,3,3,-1,-1
PSYC& 100,HY2 ,75,85,1,3,-1,-1
PSYC& 100,HY2 ,75,85,3,3,-1,-1
PSYC& 100,MO  ,49,62,2,3,-1,-1
PSYC& 100,MO  ,49,62,4,3,-1,-1
PSYC& 200,MO  ,63,76,2,3,-1,-1
PSYC& 200,MO  ,63,76,4,3,-1,-1
SOC 209,A   ,61,67,1,3,-1,-1
SOC 209,A   ,61,67,2,3,-1,-1
SOC 209,A   ,61,67,3,3,-1,-1
SOC 209,A   ,61,67,4,3,-1,-1
SPAN 111,S   ,103,115,3,3,-1,-1
SPAN 112,S   ,103,115,3,3,-1,-1
SPAN 113,S   ,103,115,3,3,-1,-1
SPAN& 121,A   ,61,74,2,3,-1,-1
SPAN& 121,A   ,61,74,4,3,-1,-1
SPAN& 121,B   ,68,74,1,3,-1,-1
SPAN& 121,B   ,68,74,2,3,-1,-1
SPAN& 121,B   ,68,74,3,3,-1,-1
SPAN& 121,B   ,68,74,4,3,-1,-1
SPAN& 121,HY  ,103,116,1,3,-1,-1
SPAN& 123,A   ,47,53,1,3,-1,-1
SPAN& 123,A   ,47,53,2,3,-1,-1
SPAN& 123,A   ,47,53,3,3,-1,-1
SPAN& 123,A   ,47,53,4,3,-1,-1
SPAN& 123,B   ,61,74,1,3,-1,-1
SPAN& 123,B   ,61,74,3,3,-1,-1
SPAN& 223,A   ,75,88,1,3,-1,-1
SPAN& 223,A   ,75,88,3,3,-1,-1
TS 034,S   ,110,123,1,3,-1,-1
TS 034,S   ,110,123,3,3,-1,-1
TS 050,MO4 ,110,123,1,3,-1,-1
TS 050,MO4 ,110,123,3,3,-1,-1
TS 050,WHS ,110,123,1,3,-1,-1
TS 050,WHS ,110,123,3,3,-1,-1
TS 052,S   ,110,123,2,3,-1,-1
TS 052,S   ,110,123,4,3,-1,-1
TS 055,S   ,110,123,2,3,-1,-1
TS 055,S   ,110,123,4,3,-1,-1
TS 060,B   ,77,88,2,3,-1,-1
TS 060,B   ,77,88,4,3,-1,-1
TS 060,MO4 ,110,123,1,3,-1,-1
TS 060,MO4 ,110,123,3,3,-1,-1
TS 060,S   ,110,123,1,3,-1,-1
TS 060,S   ,110,123,3,3,-1,-1
TS 060,WHS ,110,123,1,3,-1,-1
TS 060,WHS ,110,123,3,3,-1,-1
TS 070,B   ,54,60,1,3,-1,-1
TS 070,B   ,54,60,2,3,-1,-1
TS 070,B   ,54,60,3,3,-1,-1
TS 070,B   ,54,60,4,3,-1,-1
TS 070,MA2 ,110,123,2,3,-1,-1
TS 070,MA2 ,110,123,4,3,-1,-1
TS 070,MO4 ,110,123,1,3,-1,-1
TS 070,MO4 ,110,123,3,3,-1,-1
TS 070,MOS ,110,123,1,3,-1,-1
TS 070,MOS ,110,123,3,3,-1,-1
TS 070,SP  ,110,123,2,3,-1,-1
TS 070,SP  ,110,123,4,3,-1,-1
TS 070,WHS ,110,123,1,3,-1,-1
TS 070,WHS ,110,123,3,3,-1,-1
TS 077,A   ,75,85,1,3,-1,-1
TS 077,A   ,75,85,3,3,-1,-1
TS 080,MA2 ,110,123,2,3,-1,-1
TS 080,MA2 ,110,123,4,3,-1,-1
TS 080,MO4 ,110,123,1,3,-1,-1
TS 080,MO4 ,110,123,3,3,-1,-1
TS 080,MOS ,110,123,1,3,-1,-1
TS 080,MOS ,110,123,3,3,-1,-1
TS 080,SP  ,110,123,2,3,-1,-1
TS 080,SP  ,110,123,4,3,-1,-1
TS 081,A   ,68,74,1,3,-1,-1
TS 081,A   ,68,74,2,3,-1,-1
TS 081,A   ,68,74,3,3,-1,-1
TS 081,A   ,68,74,4,3,-1,-1
TS 087,WHS ,110,123,2,3,-1,-1
TS 087,WHS ,110,123,4,3,-1,-1
TS 091,A   ,54,60,1,3,-1,-1
TS 091,A   ,54,60,2,3,-1,-1
TS 091,A   ,54,60,3,3,-1,-1
TS 091,A   ,54,60,4,3,-1,-1
TS 094,A   ,54,60,1,3,-1,-1
TS 094,A   ,54,60,2,3,-1,-1
TS 094,A   ,54,60,3,3,-1,-1
TS 094,A   ,54,60,4,3,-1,-1
TS 094,MOS ,110,123,2,3,-1,-1
TS 094,MOS ,110,123,4,3,-1,-1
TS 097,MO3 ,110,123,2,3,-1,-1
TS 097,MO3 ,110,123,4,3,-1,-1
TS 097,WHS ,110,123,2,3,-1,-1
TS 097,WHS ,110,123,4,3,-1,-1
TS 098,A   ,61,67,1,3,-1,-1
TS 098,A   ,61,67,2,3,-1,-1
TS 098,A   ,61,67,3,3,-1,-1
TS 098,A   ,61,67,4,3,-1,-1
TS 098,C   ,75,81,1,3,-1,-1
TS 098,C   ,75,81,2,3,-1,-1
TS 098,C   ,75,81,3,3,-1,-1
TS 098,C   ,75,81,4,3,-1,-1
TS 098,MO3 ,110,123,2,3,-1,-1
TS 098,MO3 ,110,123,4,3,-1,-1
WELD 101,HY  ,49,61,1,3,-1,-1
WELD 101,HY  ,49,61,3,3,-1,-1
WELD 150,IB  ,73,85,2,3,-1,-1
WELD 150,IB  ,73,85,4,3,-1,-1
WELD 150,T   ,101,115,2,3,-1,-1
WELD 150,T   ,101,115,4,3,-1,-1
WELD 213,C   ,92,105,1,3,-1,-1
WELD 213,C   ,92,105,2,3,-1,-1
WELD 213,C   ,92,105,3,3,-1,-1
WELD 213,C   ,92,105,4,3,-1,-1
WELD 216,A   ,73,83,1,3,-1,-1
WELD 216,A   ,73,83,2,3,-1,-1
WELD 216,A   ,73,83,3,3,-1,-1
WELD 225,T   ,103,113,2,3,-1,-1
WELD 225,T   ,103,113,4,3,-1,-1
WELD 226,T   ,103,113,2,3,-1,-1
WELD 226,T   ,103,113,4,3,-1,-1
WELD 287,S   ,115,140,2,3,-1,-1
WELD 287,S   ,115,140,4,3,-1,-1
