Course,Section,Credits,Start Time,End Time,Day,Location
"7144 - PEHW 119 Speed, Agility, Quickness",A   ,2.0,74,86,4,OFF OFF
"7148 - PEHW 121 Walk, Jog, Run",A   ,2.0,75,81,1,FIT 303
"7148 - PEHW 121 Walk, Jog, Run",A   ,2.0,75,81,2,FIT 303
"7148 - PEHW 121 Walk, Jog, Run",A   ,2.0,75,81,4,FIT 303
7156 - PEHW 125 Beginning Weight Training,HY2 ,3.0,75,85,1,FIT 148
7156 - PEHW 125 Beginning Weight Training,HY2 ,3.0,75,85,3,FIT 148
7156 - PEHW 125 Beginning Weight Training,HY2 ,3.0,75,85,4,FIT 148
7160 - PEHW 126 Advanced Weight Training,HY2 ,3.0,75,85,1,FIT 148
7160 - PEHW 126 Advanced Weight Training,HY2 ,3.0,75,85,3,FIT 148
7160 - PEHW 126 Advanced Weight Training,HY2 ,3.0,75,85,4,FIT 148
7164 - PEHW 128 Women on Weights,S   ,2.0,92,102,2,FIT 148
7164 - PEHW 128 Women on Weights,S   ,2.0,92,102,4,FIT 148
7168 - PEHW 148 Volleyball,A   ,2.0,61,66,1,FIT 149
7168 - PEHW 148 Volleyball,A   ,2.0,61,66,2,FIT 149
7168 - PEHW 148 Volleyball,A   ,2.0,61,66,3,FIT 149
7168 - PEHW 148 Volleyball,A   ,2.0,61,66,4,FIT 149
6944 - PHIL& 101 Introduction to Philosophy,A   ,5.0,61,74,1,GWH 270
6944 - PHIL& 101 Introduction to Philosophy,A   ,5.0,61,74,3,GWH 270
6945 - PHIL& 101 Introduction to Philosophy,B   ,5.0,89,102,1,GWH 270
6945 - PHIL& 101 Introduction to Philosophy,B   ,5.0,89,102,3,GWH 270
6946 - PHIL& 115 Critical Thinking,MO  ,5.0,49,62,2,TYE 301
6946 - PHIL& 115 Critical Thinking,MO  ,5.0,49,62,4,TYE 301
6948 - PHIL& 120 Symbolic Logic,HY  ,5.0,51,60,1,GWH 270
6948 - PHIL& 120 Symbolic Logic,HY  ,5.0,51,60,3,GWH 270
7022 - PHOTO 110 Photography I: Basic Elements,HY4 ,5.0,103,114,1,WHI 262
7022 - PHOTO 110 Photography I: Basic Elements,HY4 ,5.0,103,114,3,WHI 262
7024 - PHOTO 111 Photography II: Black and White Imaging,HY  ,5.0,79,94,1,WHI 262
7024 - PHOTO 111 Photography II: Black and White Imaging,HY  ,5.0,79,94,3,WHI 262
7050 - PHOTO 210 Photography IV: Advanced Color Theory and Practice,HY  ,5.0,79,97,2,WHI 262
7050 - PHOTO 210 Photography IV: Advanced Color Theory and Practice,HY  ,5.0,79,97,4,WHI 262
7052 - PHOTO 243 Studio Photography I,A   ,5.0,68,84,1,WHI 279
7052 - PHOTO 243 Studio Photography I,A   ,5.0,68,84,3,WHI 279
7484 - PHYS 130 Fabrication Skills and Safety,C   ,1.0,75,86,5,WHI 238
7486 - PHYS 130 Fabrication Skills and Safety,D   ,1.0,87,98,5,WHI 238
7462 - PHYS& 114 General Physics I,B   ,5.0,61,72,1,WHI 207
7462 - PHYS& 114 General Physics I,B   ,5.0,61,72,3,WHI 207
7462 - PHYS& 114 General Physics I,B   ,5.0,61,72,5,WHI 207
7464 - PHYS& 114 General Physics I,C   ,5.0,79,90,1,WHI 207
7464 - PHYS& 114 General Physics I,C   ,5.0,79,90,3,WHI 207
7464 - PHYS& 114 General Physics I,C   ,5.0,79,90,5,WHI 207
7466 - PHYS& 114 General Physics I,D   ,5.0,79,96,2,WHI 207
7466 - PHYS& 114 General Physics I,D   ,5.0,79,96,4,WHI 207
7468 - PHYS& 114 General Physics I,S   ,5.0,103,114,1,WHI 207
7468 - PHYS& 114 General Physics I,S   ,5.0,103,114,3,WHI 207
7468 - PHYS& 114 General Physics I,S   ,5.0,103,114,4,WHI 207
7494 - PHYS& 231 Engineering Physics I Laboratory,A   ,1.5,79,96,1,WHI 250
7502 - PHYS& 232 Engineering Physics II Laboratory,A   ,1.5,79,96,2,WHI 250
7504 - PHYS& 232 Engineering Physics II Laboratory,B   ,1.5,79,96,3,WHI 250
7490 - PHYS& 241 Engineering Physics I,A   ,4.0,49,60,2,WHI 353
7490 - PHYS& 241 Engineering Physics I,A   ,4.0,49,60,4,WHI 353
7492 - PHYS& 241 Engineering Physics I,B   ,4.0,79,90,1,WHI 352
7492 - PHYS& 241 Engineering Physics I,B   ,4.0,79,90,3,WHI 352
7500 - PHYS& 242 Engineering Physics II,A   ,4.0,49,60,2,WHI 248
7500 - PHYS& 242 Engineering Physics II,A   ,4.0,49,60,4,WHI 248
7550 - POLS& 200 Introduction to Law,A   ,5.0,54,60,1,GWH 382
7550 - POLS& 200 Introduction to Law,A   ,5.0,54,60,2,GWH 382
7550 - POLS& 200 Introduction to Law,A   ,5.0,54,60,3,GWH 382
7550 - POLS& 200 Introduction to Law,A   ,5.0,54,60,4,GWH 382
7676 - PSYC 240 Social Psychology,HY  ,5.0,61,71,2,GWH 378
7676 - PSYC 240 Social Psychology,HY  ,5.0,61,71,4,GWH 378
7634 - PSYC& 100 General Psychology,F   ,5.0,82,88,1,GWH 282
7634 - PSYC& 100 General Psychology,F   ,5.0,82,88,2,GWH 282
7634 - PSYC& 100 General Psychology,F   ,5.0,82,88,3,GWH 282
7634 - PSYC& 100 General Psychology,F   ,5.0,82,88,4,GWH 282
7630 - PSYC& 100 General Psychology,HY2 ,5.0,75,86,2,GWH 270
7630 - PSYC& 100 General Psychology,HY2 ,5.0,75,86,4,GWH 270
7638 - PSYC& 100 General Psychology,HY3 ,5.0,106,116,1,GWH 374
7638 - PSYC& 100 General Psychology,HY3 ,5.0,106,116,3,GWH 374
7636 - PSYC& 100 General Psychology,MO1 ,5.0,91,104,1,TYE 303
7636 - PSYC& 100 General Psychology,MO1 ,5.0,91,104,3,TYE 303
7640 - PSYC& 100 General Psychology,MO2 ,5.0,119,132,2,TYE 301
7640 - PSYC& 100 General Psychology,MO2 ,5.0,119,132,4,TYE 301
7666 - PSYC& 200 Lifespan Psychology,C   ,5.0,89,102,1,GWH 374
7666 - PSYC& 200 Lifespan Psychology,C   ,5.0,89,102,3,GWH 374
7664 - PSYC& 200 Lifespan Psychology,HY2 ,5.0,75,86,2,GWH 380
7664 - PSYC& 200 Lifespan Psychology,HY2 ,5.0,75,86,4,GWH 380
7670 - PSYC& 220 Abnormal Psychology,HY  ,5.0,61,72,1,GWH 366
7670 - PSYC& 220 Abnormal Psychology,HY  ,5.0,61,72,3,GWH 366
7772 - RUSS& 121 Russian I,A   ,5.0,54,60,1,IND 103
7772 - RUSS& 121 Russian I,A   ,5.0,54,60,2,IND 103
7772 - RUSS& 121 Russian I,A   ,5.0,54,60,3,IND 103
7772 - RUSS& 121 Russian I,A   ,5.0,54,60,4,IND 103
7888 - SOC 240 Social Psychology,HY  ,5.0,61,71,2,GWH 378
7888 - SOC 240 Social Psychology,HY  ,5.0,61,71,4,GWH 378
7876 - SOC& 101 Introduction to Sociology,A   ,5.0,47,60,2,GWH 280
7876 - SOC& 101 Introduction to Sociology,A   ,5.0,47,60,4,GWH 280
7884 - SOC& 101 Introduction to Sociology,HY3 ,5.0,103,116,2,GWH 280
7882 - SOC& 101 Introduction to Sociology,MO  ,5.0,77,90,1,TYE 303
7882 - SOC& 101 Introduction to Sociology,MO  ,5.0,77,90,3,TYE 303
7972 - SPAN 111 Conversational Spanish I,S   ,2.0,103,115,3,GWH 266
7974 - SPAN 112 Conversational Spanish II,S   ,2.0,103,115,3,GWH 266
7976 - SPAN 113 Conversational Spanish III,S   ,2.0,103,115,3,GWH 266
7996 - SPAN& 121 Spanish I,C   ,5.0,61,74,2,GWH 266
7996 - SPAN& 121 Spanish I,C   ,5.0,61,74,4,GWH 266
7992 - SPAN& 121 Spanish I,HN  ,5.0,47,53,1,GWH 266
7992 - SPAN& 121 Spanish I,HN  ,5.0,47,53,2,GWH 266
7992 - SPAN& 121 Spanish I,HN  ,5.0,47,53,3,GWH 266
7992 - SPAN& 121 Spanish I,HN  ,5.0,47,53,4,GWH 266
8000 - SPAN& 121 Spanish I,HY  ,5.0,103,116,1,GWH 266
8002 - SPAN& 121 Spanish I,MO  ,5.0,77,90,2,LLF 005
8002 - SPAN& 121 Spanish I,MO  ,5.0,77,90,4,LLF 005
8014 - SPAN& 122 Spanish II,A   ,5.0,54,60,1,GWH 266
8014 - SPAN& 122 Spanish II,A   ,5.0,54,60,2,GWH 266
8014 - SPAN& 122 Spanish II,A   ,5.0,54,60,3,GWH 266
8014 - SPAN& 122 Spanish II,A   ,5.0,54,60,4,GWH 266
8018 - SPAN& 123 Spanish III,A   ,5.0,68,74,1,GWH 264
8018 - SPAN& 123 Spanish III,A   ,5.0,68,74,2,GWH 264
8018 - SPAN& 123 Spanish III,A   ,5.0,68,74,3,GWH 264
8018 - SPAN& 123 Spanish III,A   ,5.0,68,74,4,GWH 264
8020 - SPAN& 221 Spanish IV,A   ,5.0,75,88,1,GWH 266
8020 - SPAN& 221 Spanish IV,A   ,5.0,75,88,3,GWH 266
0480 - TS 044 Basic ELA Computer Skills,A   ,5.0,54,60,1,RAI 203
0480 - TS 044 Basic ELA Computer Skills,A   ,5.0,54,60,2,RAI 203
0480 - TS 044 Basic ELA Computer Skills,A   ,5.0,54,60,3,RAI 203
0480 - TS 044 Basic ELA Computer Skills,A   ,5.0,54,60,4,RAI 203
0474 - TS 054 Life Science II,S   ,5.0,110,123,2,RAI 207
0474 - TS 054 Life Science II,S   ,5.0,110,123,4,RAI 207
0502 - TS 060 Basic Math Skills II,A   ,5.0,54,60,1,MON 211
0502 - TS 060 Basic Math Skills II,A   ,5.0,54,60,2,MON 211
0502 - TS 060 Basic Math Skills II,A   ,5.0,54,60,3,MON 211
0502 - TS 060 Basic Math Skills II,A   ,5.0,54,60,4,MON 211
0519 - TS 060 Basic Math Skills II,C   ,5.0,68,74,1,AMT 124
0519 - TS 060 Basic Math Skills II,C   ,5.0,68,74,2,AMT 124
0519 - TS 060 Basic Math Skills II,C   ,5.0,68,74,3,AMT 124
0519 - TS 060 Basic Math Skills II,C   ,5.0,68,74,4,AMT 124
0508 - TS 060 Basic Math Skills II,MO4 ,5.0,110,123,1,TYE 301
0508 - TS 060 Basic Math Skills II,MO4 ,5.0,110,123,3,TYE 301
0506 - TS 060 Basic Math Skills II,S   ,5.0,110,123,1,RAI 207
0506 - TS 060 Basic Math Skills II,S   ,5.0,110,123,3,RAI 207
0510 - TS 060 Basic Math Skills II,WTH ,5.0,110,123,1,WTH 133
0510 - TS 060 Basic Math Skills II,WTH ,5.0,110,123,3,WTH 133
0484 - TS 064 Reading and Computer Essentials,A   ,5.0,68,74,1,RAI 203
0484 - TS 064 Reading and Computer Essentials,A   ,5.0,68,74,2,RAI 203
0484 - TS 064 Reading and Computer Essentials,A   ,5.0,68,74,3,RAI 203
0484 - TS 064 Reading and Computer Essentials,A   ,5.0,68,74,4,RAI 203
0748 - TS 064 Reading and Computer Essentials,A   ,5.0,68,74,1,TBD TBD
0748 - TS 064 Reading and Computer Essentials,A   ,5.0,68,74,2,TBD TBD
0748 - TS 064 Reading and Computer Essentials,A   ,5.0,68,74,3,TBD TBD
0748 - TS 064 Reading and Computer Essentials,A   ,5.0,68,74,4,TBD TBD
0656 - TS 066 Basic Academic Computer Skills,A   ,5.0,54,60,1,RAI 203
0656 - TS 066 Basic Academic Computer Skills,A   ,5.0,54,60,2,RAI 203
0656 - TS 066 Basic Academic Computer Skills,A   ,5.0,54,60,3,RAI 203
0656 - TS 066 Basic Academic Computer Skills,A   ,5.0,54,60,4,RAI 203
0522 - TS 070 Preparation for Algebra,B   ,5.0,54,60,1,BAK 206
0522 - TS 070 Preparation for Algebra,B   ,5.0,54,60,2,BAK 206
0522 - TS 070 Preparation for Algebra,B   ,5.0,54,60,3,BAK 206
0522 - TS 070 Preparation for Algebra,B   ,5.0,54,60,4,BAK 206
0520 - TS 070 Preparation for Algebra,C   ,5.0,68,74,1,AMT 124
0520 - TS 070 Preparation for Algebra,C   ,5.0,68,74,2,AMT 124
0520 - TS 070 Preparation for Algebra,C   ,5.0,68,74,3,AMT 124
0520 - TS 070 Preparation for Algebra,C   ,5.0,68,74,4,AMT 124
0530 - TS 070 Preparation for Algebra,MO4 ,5.0,110,123,1,TYE 301
0530 - TS 070 Preparation for Algebra,MO4 ,5.0,110,123,3,TYE 301
0532 - TS 070 Preparation for Algebra,MOS ,5.0,110,123,1,TYE 302
0532 - TS 070 Preparation for Algebra,MOS ,5.0,110,123,3,TYE 302
0528 - TS 070 Preparation for Algebra,S   ,5.0,110,123,1,BAK 102
0528 - TS 070 Preparation for Algebra,S   ,5.0,110,123,3,BAK 102
0534 - TS 070 Preparation for Algebra,SP  ,5.0,110,123,2,BAK 207
0534 - TS 070 Preparation for Algebra,SP  ,5.0,110,123,4,BAK 207
0540 - TS 070 Preparation for Algebra,T   ,5.0,110,123,1,RAI 207
0540 - TS 070 Preparation for Algebra,T   ,5.0,110,123,3,RAI 207
0538 - TS 070 Preparation for Algebra,WTH ,5.0,110,123,1,WTH 133
0538 - TS 070 Preparation for Algebra,WTH ,5.0,110,123,3,WTH 133
0728 - TS 074 Introduction to Study Skills and College Navigation,A   ,5.0,68,74,1,TBD TBD
0728 - TS 074 Introduction to Study Skills and College Navigation,A   ,5.0,68,74,2,TBD TBD
0728 - TS 074 Introduction to Study Skills and College Navigation,A   ,5.0,68,74,3,TBD TBD
0728 - TS 074 Introduction to Study Skills and College Navigation,A   ,5.0,68,74,4,TBD TBD
0570 - TS 080 Introduction to Algebra,A   ,5.0,54,60,1,BAK 102
0570 - TS 080 Introduction to Algebra,A   ,5.0,54,60,2,BAK 102
0570 - TS 080 Introduction to Algebra,A   ,5.0,54,60,3,BAK 102
0570 - TS 080 Introduction to Algebra,A   ,5.0,54,60,4,BAK 102
0580 - TS 080 Introduction to Algebra,MO4 ,5.0,110,123,1,TYE 301
0580 - TS 080 Introduction to Algebra,MO4 ,5.0,110,123,3,TYE 301
0582 - TS 080 Introduction to Algebra,MOS ,5.0,110,123,1,TYE 302
0582 - TS 080 Introduction to Algebra,MOS ,5.0,110,123,3,TYE 302
0576 - TS 080 Introduction to Algebra,S   ,5.0,110,123,1,BAK 102
0576 - TS 080 Introduction to Algebra,S   ,5.0,110,123,3,BAK 102
0584 - TS 080 Introduction to Algebra,SP  ,5.0,110,123,2,BAK 207
0584 - TS 080 Introduction to Algebra,SP  ,5.0,110,123,4,BAK 207
0590 - TS 081 Geometry I,A   ,5.0,68,74,1,BAK 205
0590 - TS 081 Geometry I,A   ,5.0,68,74,2,BAK 205
0590 - TS 081 Geometry I,A   ,5.0,68,74,3,BAK 205
0590 - TS 081 Geometry I,A   ,5.0,68,74,4,BAK 205
0612 - TS 087 Writing Structure and Academic Planning,A   ,5.0,61,67,1,MON 211
0612 - TS 087 Writing Structure and Academic Planning,A   ,5.0,61,67,2,MON 211
0612 - TS 087 Writing Structure and Academic Planning,A   ,5.0,61,67,3,MON 211
0612 - TS 087 Writing Structure and Academic Planning,A   ,5.0,61,67,4,MON 211
0618 - TS 087 Writing Structure and Academic Planning,MO3 ,5.0,110,123,2,TYE 303
0618 - TS 087 Writing Structure and Academic Planning,MO3 ,5.0,110,123,4,TYE 303
0616 - TS 087 Writing Structure and Academic Planning,S   ,5.0,110,123,2,BAK 206
0616 - TS 087 Writing Structure and Academic Planning,S   ,5.0,110,123,4,BAK 206
0624 - TS 087 Writing Structure and Academic Planning,WTH ,5.0,110,123,2,WTH 133
0624 - TS 087 Writing Structure and Academic Planning,WTH ,5.0,110,123,4,WTH 133
0600 - TS 091 Elementary and Intermediate Algebra I ,A   ,5.0,54,60,1,BAK 207
0600 - TS 091 Elementary and Intermediate Algebra I ,A   ,5.0,54,60,2,BAK 207
0600 - TS 091 Elementary and Intermediate Algebra I ,A   ,5.0,54,60,3,BAK 207
0600 - TS 091 Elementary and Intermediate Algebra I ,A   ,5.0,54,60,4,BAK 207
0602 - TS 091 Elementary and Intermediate Algebra I ,S   ,5.0,110,123,1,MON 209
0602 - TS 091 Elementary and Intermediate Algebra I ,S   ,5.0,110,123,3,MON 209
0726 - TS 094 Introduction to Academic Reading Literature,B   ,5.0,68,74,1,BAK 113
0726 - TS 094 Introduction to Academic Reading Literature,B   ,5.0,68,74,2,BAK 113
0726 - TS 094 Introduction to Academic Reading Literature,B   ,5.0,68,74,3,BAK 113
0726 - TS 094 Introduction to Academic Reading Literature,B   ,5.0,68,74,4,BAK 113
0644 - TS 094 Introduction to Academic Reading Literature,MOS ,5.0,110,123,2,TYE 302
0644 - TS 094 Introduction to Academic Reading Literature,MOS ,5.0,110,123,4,TYE 302
0640 - TS 094 Introduction to Academic Reading Literature,SP  ,5.0,110,123,1,BAK 207
0640 - TS 094 Introduction to Academic Reading Literature,SP  ,5.0,110,123,3,BAK 207
0646 - TS 094 Introduction to Academic Reading Literature,TCC ,5.0,110,123,2,TCC C-2
0646 - TS 094 Introduction to Academic Reading Literature,TCC ,5.0,110,123,4,TCC C-2
0658 - TS 096 Transitional Computer Skills,A   ,5.0,75,81,1,RAI 203
0658 - TS 096 Transitional Computer Skills,A   ,5.0,75,81,2,RAI 203
0658 - TS 096 Transitional Computer Skills,A   ,5.0,75,81,3,RAI 203
0658 - TS 096 Transitional Computer Skills,A   ,5.0,75,81,4,RAI 203
0670 - TS 097 Introduction to College Paragraphs,A   ,5.0,61,67,1,BAK 201
0670 - TS 097 Introduction to College Paragraphs,A   ,5.0,61,67,2,BAK 201
0670 - TS 097 Introduction to College Paragraphs,A   ,5.0,61,67,3,BAK 201
0670 - TS 097 Introduction to College Paragraphs,A   ,5.0,61,67,4,BAK 201
0676 - TS 097 Introduction to College Paragraphs,MO3 ,5.0,110,123,2,TYE 303
0676 - TS 097 Introduction to College Paragraphs,MO3 ,5.0,110,123,4,TYE 303
0678 - TS 097 Introduction to College Paragraphs,S   ,5.0,110,123,2,BAK 201
0678 - TS 097 Introduction to College Paragraphs,S   ,5.0,110,123,4,BAK 201
0680 - TS 097 Introduction to College Paragraphs,WTH ,5.0,110,123,2,WTH 133
0680 - TS 097 Introduction to College Paragraphs,WTH ,5.0,110,123,4,WTH 133
0700 - TS 098 Introduction to College Essays,A   ,5.0,61,67,1,BAK 205
0700 - TS 098 Introduction to College Essays,A   ,5.0,61,67,2,BAK 205
0700 - TS 098 Introduction to College Essays,A   ,5.0,61,67,3,BAK 205
0700 - TS 098 Introduction to College Essays,A   ,5.0,61,67,4,BAK 205
0706 - TS 098 Introduction to College Essays,C   ,5.0,75,81,1,BAK 201
0706 - TS 098 Introduction to College Essays,C   ,5.0,75,81,2,BAK 201
0706 - TS 098 Introduction to College Essays,C   ,5.0,75,81,3,BAK 201
0706 - TS 098 Introduction to College Essays,C   ,5.0,75,81,4,BAK 201
0702 - TS 098 Introduction to College Essays,MO3 ,5.0,110,123,2,TYE 303
0702 - TS 098 Introduction to College Essays,MO3 ,5.0,110,123,4,TYE 303
0704 - TS 098 Introduction to College Essays,S   ,5.0,110,123,2,BAK 201
0704 - TS 098 Introduction to College Essays,S   ,5.0,110,123,4,BAK 201
0710 - TS 099 Academic Support Modules,A   ,5.0,55,81,5,RAI 202
0712 - TS 099 Academic Support Modules,B   ,5.0,75,81,1,RAI 205
0712 - TS 099 Academic Support Modules,B   ,5.0,75,81,2,RAI 205
0712 - TS 099 Academic Support Modules,B   ,5.0,75,81,3,RAI 205
0712 - TS 099 Academic Support Modules,B   ,5.0,75,81,4,RAI 205
0716 - TS 099 Academic Support Modules,C   ,5.0,54,60,1,BAK 201
0716 - TS 099 Academic Support Modules,C   ,5.0,54,60,2,BAK 201
0716 - TS 099 Academic Support Modules,C   ,5.0,54,60,3,BAK 201
0716 - TS 099 Academic Support Modules,C   ,5.0,54,60,4,BAK 201
0718 - TS 099 Academic Support Modules,S   ,2.5,110,123,3,BAK 201
8400 - WELD 101 Introduction to Welding,HY  ,5.0,49,61,1,AMT 124
8400 - WELD 101 Introduction to Welding,HY  ,5.0,49,61,3,AMT 124
8402 - WELD 150 Blueprint Reading for Industry,A   ,5.0,76,82,2,AMT 155
8402 - WELD 150 Blueprint Reading for Industry,A   ,5.0,76,82,4,AMT 155
8403 - WELD 150 Blueprint Reading for Industry,T   ,5.0,101,114,2,AMT 155
8403 - WELD 150 Blueprint Reading for Industry,T   ,5.0,101,114,4,AMT 155
8407 - WELD 151 Carbon Steel Metallurgy for the Trades,S   ,5.0,107,115,1,AMT 155
8407 - WELD 151 Carbon Steel Metallurgy for the Trades,S   ,5.0,107,115,3,AMT 155
8425 - WELD 190 Oxyacetylene Welding and Cutting,A   ,5.0,43,68,1,AMT 126
8425 - WELD 190 Oxyacetylene Welding and Cutting,A   ,5.0,43,68,3,AMT 126
8428 - WELD 190 Oxyacetylene Welding and Cutting,S   ,5.0,115,140,1,AMT 126
8428 - WELD 190 Oxyacetylene Welding and Cutting,S   ,5.0,115,140,3,AMT 126
8429 - WELD 190 Oxyacetylene Welding and Cutting,T   ,5.0,115,140,2,AMT 126
8429 - WELD 190 Oxyacetylene Welding and Cutting,T   ,5.0,115,140,4,AMT 126
8430 - WELD 191 Basic Arc Welding,A   ,5.0,43,68,1,AMT 126
8430 - WELD 191 Basic Arc Welding,A   ,5.0,43,68,3,AMT 126
8436 - WELD 191 Basic Arc Welding,S   ,5.0,115,140,1,AMT 126
8436 - WELD 191 Basic Arc Welding,S   ,5.0,115,140,3,AMT 126
8438 - WELD 191 Basic Arc Welding,T   ,5.0,115,140,2,AMT 126
8438 - WELD 191 Basic Arc Welding,T   ,5.0,115,140,4,AMT 126
8440 - WELD 192 Advanced ARC Welding,A   ,5.0,43,68,1,AMT 126
8440 - WELD 192 Advanced ARC Welding,A   ,5.0,43,68,3,AMT 126
8446 - WELD 192 Advanced ARC Welding,S   ,5.0,115,140,1,AMT 126
8446 - WELD 192 Advanced ARC Welding,S   ,5.0,115,140,3,AMT 126
8448 - WELD 192 Advanced ARC Welding,T   ,5.0,115,140,2,AMT 126
8448 - WELD 192 Advanced ARC Welding,T   ,5.0,115,140,4,AMT 126
8455 - WELD 193 Basic Pipe Welding,A   ,5.0,43,68,1,AMT 126
8455 - WELD 193 Basic Pipe Welding,A   ,5.0,43,68,3,AMT 126
8458 - WELD 193 Basic Pipe Welding,S   ,5.0,115,140,1,AMT 126
8458 - WELD 193 Basic Pipe Welding,S   ,5.0,115,140,3,AMT 126
8459 - WELD 193 Basic Pipe Welding,T   ,5.0,115,140,2,AMT 126
8459 - WELD 193 Basic Pipe Welding,T   ,5.0,115,140,4,AMT 126
8460 - WELD 194 Gas Tungsten Arc Welding,A   ,5.0,43,68,1,AMT 126
8460 - WELD 194 Gas Tungsten Arc Welding,A   ,5.0,43,68,3,AMT 126
8466 - WELD 194 Gas Tungsten Arc Welding,S   ,5.0,115,140,1,AMT 126
8466 - WELD 194 Gas Tungsten Arc Welding,S   ,5.0,115,140,3,AMT 126
8468 - WELD 194 Gas Tungsten Arc Welding,T   ,5.0,115,140,2,AMT 126
8468 - WELD 194 Gas Tungsten Arc Welding,T   ,5.0,115,140,4,AMT 126
8475 - WELD 195 Gas Metal Arc Welding,A   ,5.0,43,68,1,AMT 126
8475 - WELD 195 Gas Metal Arc Welding,A   ,5.0,43,68,3,AMT 126
8478 - WELD 195 Gas Metal Arc Welding,S   ,5.0,115,140,1,AMT 126
8478 - WELD 195 Gas Metal Arc Welding,S   ,5.0,115,140,3,AMT 126
8479 - WELD 195 Gas Metal Arc Welding,T   ,5.0,115,140,2,AMT 126
8479 - WELD 195 Gas Metal Arc Welding,T   ,5.0,115,140,4,AMT 126
8480 - WELD 196 Flux Core Arc Welding,A   ,5.0,43,68,1,AMT 126
8480 - WELD 196 Flux Core Arc Welding,A   ,5.0,43,68,3,AMT 126
8486 - WELD 196 Flux Core Arc Welding,S   ,5.0,115,140,1,AMT 126
8486 - WELD 196 Flux Core Arc Welding,S   ,5.0,115,140,3,AMT 126
8488 - WELD 196 Flux Core Arc Welding,T   ,5.0,115,140,2,AMT 126
8488 - WELD 196 Flux Core Arc Welding,T   ,5.0,115,140,4,AMT 126
8495 - WELD 210 Heavy Plate Fabrication,C   ,5.0,91,103,1,AMT 156
8495 - WELD 210 Heavy Plate Fabrication,C   ,5.0,91,103,2,AMT 156
8495 - WELD 210 Heavy Plate Fabrication,C   ,5.0,91,103,3,AMT 156
8495 - WELD 210 Heavy Plate Fabrication,C   ,5.0,91,103,4,AMT 156
8509 - WELD 212 Pipefitting and Pipe Systems Fabrication,S   ,5.0,115,140,1,AMT 156
8509 - WELD 212 Pipefitting and Pipe Systems Fabrication,S   ,5.0,115,140,3,AMT 156
8525 - WELD 225 Welding Skills Building,B   ,2.0,79,89,2,AMT 126
8525 - WELD 225 Welding Skills Building,B   ,2.0,79,89,4,AMT 126
8528 - WELD 225 Welding Skills Building,T   ,2.0,104,114,2,AMT 126
8528 - WELD 225 Welding Skills Building,T   ,2.0,104,114,4,AMT 126
8526 - WELD 226 Welding Skills Building 2,B   ,2.0,79,89,2,AMT 126
8526 - WELD 226 Welding Skills Building 2,B   ,2.0,79,89,4,AMT 126
8530 - WELD 226 Welding Skills Building 2,T   ,2.0,104,114,2,AMT 126
8530 - WELD 226 Welding Skills Building 2,T   ,2.0,104,114,4,AMT 126
8532 - WELD 287 CNC Waterjet Cutting,B   ,5.0,82,95,1,AMT 124
8532 - WELD 287 CNC Waterjet Cutting,B   ,5.0,82,95,2,AMT 124
8532 - WELD 287 CNC Waterjet Cutting,B   ,5.0,82,95,3,AMT 124
8532 - WELD 287 CNC Waterjet Cutting,B   ,5.0,82,95,4,AMT 124
8535 - WELD 291 Basic Arc Welding 2,A   ,5.0,43,68,1,AMT 126
8535 - WELD 291 Basic Arc Welding 2,A   ,5.0,43,68,3,AMT 126
8538 - WELD 291 Basic Arc Welding 2,S   ,5.0,115,140,1,AMT 126
8538 - WELD 291 Basic Arc Welding 2,S   ,5.0,115,140,3,AMT 126
8539 - WELD 291 Basic Arc Welding 2,T   ,5.0,115,140,2,AMT 126
8539 - WELD 291 Basic Arc Welding 2,T   ,5.0,115,140,4,AMT 126
8540 - WELD 292 Advanced Arc Welding 2,A   ,5.0,43,68,1,AMT 126
8540 - WELD 292 Advanced Arc Welding 2,A   ,5.0,43,68,3,AMT 126
8543 - WELD 292 Advanced Arc Welding 2,S   ,5.0,115,140,1,AMT 126
8543 - WELD 292 Advanced Arc Welding 2,S   ,5.0,115,140,3,AMT 126
8544 - WELD 292 Advanced Arc Welding 2,T   ,5.0,115,140,2,AMT 126
8544 - WELD 292 Advanced Arc Welding 2,T   ,5.0,115,140,4,AMT 126
8545 - WELD 294 Gas Tungsten Arc Welding 2,A   ,5.0,43,68,1,AMT 126
8545 - WELD 294 Gas Tungsten Arc Welding 2,A   ,5.0,43,68,3,AMT 126
8548 - WELD 294 Gas Tungsten Arc Welding 2,S   ,5.0,115,140,1,AMT 126
8548 - WELD 294 Gas Tungsten Arc Welding 2,S   ,5.0,115,140,3,AMT 126
8549 - WELD 294 Gas Tungsten Arc Welding 2,T   ,5.0,115,140,1,AMT 126
8549 - WELD 294 Gas Tungsten Arc Welding 2,T   ,5.0,115,140,3,AMT 126
8551 - WELD 296 Flux Core Arc Welding 2,A   ,5.0,43,68,1,AMT 126
8551 - WELD 296 Flux Core Arc Welding 2,A   ,5.0,43,68,3,AMT 126
8554 - WELD 296 Flux Core Arc Welding 2,S   ,5.0,115,140,1,AMT 126
8554 - WELD 296 Flux Core Arc Welding 2,S   ,5.0,115,140,3,AMT 126
8555 - WELD 296 Flux Core Arc Welding 2,T   ,5.0,115,140,2,AMT 126
8555 - WELD 296 Flux Core Arc Welding 2,T   ,5.0,115,140,4,AMT 126
