CourseNumber,Section,StartTimeID,EndTimeID,DayID,QuarterID,Year,Status
MATH& 141,C   ,54,60,3,1,-1,-1
MATH& 141,C   ,54,60,4,1,-1,-1
MATH& 141,S   ,103,116,2,1,-1,-1
MATH& 141,S   ,103,116,4,1,-1,-1
MATH& 142,A   ,54,60,1,1,-1,-1
MATH& 142,A   ,54,60,2,1,-1,-1
MATH& 142,A   ,54,60,3,1,-1,-1
MATH& 142,A   ,54,60,4,1,-1,-1
MATH& 142,B   ,61,67,1,1,-1,-1
MATH& 142,B   ,61,67,2,1,-1,-1
MATH& 142,B   ,61,67,3,1,-1,-1
MATH& 142,B   ,61,67,4,1,-1,-1
MATH& 142,C   ,68,74,1,1,-1,-1
MATH& 142,C   ,68,74,2,1,-1,-1
MATH& 142,C   ,68,74,3,1,-1,-1
MATH& 142,C   ,68,74,4,1,-1,-1
MATH& 142,D   ,75,81,1,1,-1,-1
MATH& 142,D   ,75,81,2,1,-1,-1
MATH& 142,D   ,75,81,3,1,-1,-1
MATH& 142,D   ,75,81,4,1,-1,-1
MATH& 142,S   ,103,116,2,1,-1,-1
MATH& 142,S   ,103,116,4,1,-1,-1
MATH& 144,A   ,75,81,1,1,-1,-1
MATH& 144,A   ,75,81,2,1,-1,-1
MATH& 144,A   ,75,81,3,1,-1,-1
MATH& 144,A   ,75,81,4,1,-1,-1
MATH& 146,B   ,61,67,1,1,-1,-1
MATH& 146,B   ,61,67,2,1,-1,-1
MATH& 146,B   ,61,67,3,1,-1,-1
MATH& 146,B   ,61,67,4,1,-1,-1
MATH& 146,D   ,75,81,1,1,-1,-1
MATH& 146,D   ,75,81,2,1,-1,-1
MATH& 146,D   ,75,81,3,1,-1,-1
MATH& 146,D   ,75,81,4,1,-1,-1
MATH& 146,S   ,117,130,2,1,-1,-1
MATH& 146,S   ,117,130,4,1,-1,-1
MATH& 148,A   ,54,60,1,1,-1,-1
MATH& 148,A   ,54,60,2,1,-1,-1
MATH& 148,A   ,54,60,3,1,-1,-1
MATH& 148,A   ,54,60,4,1,-1,-1
MATH& 151,D   ,75,81,1,1,-1,-1
MATH& 151,D   ,75,81,2,1,-1,-1
MATH& 151,D   ,75,81,3,1,-1,-1
MATH& 151,D   ,75,81,4,1,-1,-1
MATH& 151,HN  ,75,81,1,1,-1,-1
MATH& 151,HN  ,75,81,2,1,-1,-1
MATH& 151,HN  ,75,81,3,1,-1,-1
MATH& 151,HN  ,75,81,4,1,-1,-1
MATH& 151,MO  ,91,104,2,1,-1,-1
MATH& 151,MO  ,91,104,4,1,-1,-1
MATH& 151,S   ,94,102,1,1,-1,-1
MATH& 151,S   ,94,102,2,1,-1,-1
MATH& 151,S   ,94,102,4,1,-1,-1
MATH& 152,A   ,54,60,1,1,-1,-1
MATH& 152,A   ,54,60,2,1,-1,-1
MATH& 152,A   ,54,60,3,1,-1,-1
MATH& 152,A   ,54,60,4,1,-1,-1
MATH& 152,C   ,75,81,1,1,-1,-1
MATH& 152,C   ,75,81,2,1,-1,-1
MATH& 152,C   ,75,81,3,1,-1,-1
MATH& 152,C   ,75,81,4,1,-1,-1
MATH& 163,A   ,61,67,1,1,-1,-1
MATH& 163,A   ,61,67,2,1,-1,-1
MATH& 163,A   ,61,67,3,1,-1,-1
MATH& 163,A   ,61,67,4,1,-1,-1
MFG T 100,S   ,104,119,1,1,-1,-1
MFG T 100,S   ,104,119,3,1,-1,-1
MFG T 101,A   ,76,100,1,1,-1,-1
MFG T 101,A   ,76,100,3,1,-1,-1
MFG T 102,A   ,50,73,1,1,-1,-1
MFG T 102,A   ,50,73,2,1,-1,-1
MFG T 102,A   ,50,73,3,1,-1,-1
MFG T 102,A   ,50,73,4,1,-1,-1
MFG T 102,B   ,76,98,1,1,-1,-1
MFG T 102,B   ,76,98,2,1,-1,-1
MFG T 102,B   ,76,98,3,1,-1,-1
MFG T 102,B   ,76,98,4,1,-1,-1
MFG T 104,A   ,49,83,1,1,-1,-1
MFG T 104,A   ,49,83,2,1,-1,-1
MFG T 104,A   ,49,83,3,1,-1,-1
MFG T 104,A   ,49,83,4,1,-1,-1
MFG T 104,S   ,97,133,1,1,-1,-1
MFG T 104,S   ,97,133,2,1,-1,-1
MFG T 104,S   ,97,133,3,1,-1,-1
MFG T 104,S   ,97,133,4,1,-1,-1
MFG T 104,WHS ,67,101,1,1,-1,-1
MFG T 104,WHS ,67,101,2,1,-1,-1
MFG T 104,WHS ,67,101,3,1,-1,-1
MFG T 104,WHS ,67,101,4,1,-1,-1
MFG T 105,A   ,49,83,1,1,-1,-1
MFG T 105,A   ,49,83,2,1,-1,-1
MFG T 105,A   ,49,83,3,1,-1,-1
MFG T 105,A   ,49,83,4,1,-1,-1
MFG T 105,S   ,97,133,1,1,-1,-1
MFG T 105,S   ,97,133,2,1,-1,-1
MFG T 105,S   ,97,133,3,1,-1,-1
MFG T 105,S   ,97,133,4,1,-1,-1
MFG T 105,WHS ,67,101,1,1,-1,-1
MFG T 105,WHS ,67,101,2,1,-1,-1
MFG T 105,WHS ,67,101,3,1,-1,-1
MFG T 105,WHS ,67,101,4,1,-1,-1
MFG T 107,S   ,97,115,2,1,-1,-1
MFG T 107,S   ,97,115,4,1,-1,-1
MFG T 117,A   ,52,59,1,1,-1,-1
MFG T 117,A   ,52,59,3,1,-1,-1
MFG T 119,A   ,80,99,1,1,-1,-1
MFG T 119,A   ,80,99,3,1,-1,-1
MFG T 120,A   ,49,70,2,1,-1,-1
MFG T 120,A   ,49,70,4,1,-1,-1
MFG T 121,A   ,76,97,2,1,-1,-1
MFG T 121,A   ,76,97,4,1,-1,-1
MFG T 124,S   ,103,124,1,1,-1,-1
MFG T 124,S   ,103,124,3,1,-1,-1
MFG T 230,HY  ,49,55,1,1,-1,-1
MFG T 230,HY  ,49,55,3,1,-1,-1
MUSC 117,A   ,68,73,2,1,-1,-1
MUSC 117,A   ,68,73,4,1,-1,-1
MUSC 118,A   ,68,73,2,1,-1,-1
MUSC 118,A   ,68,73,4,1,-1,-1
MUSC 119,A   ,68,73,2,1,-1,-1
MUSC 119,A   ,68,73,4,1,-1,-1
MUSC 124,A   ,82,89,1,1,-1,-1
MUSC 124,A   ,82,89,3,1,-1,-1
MUSC 125,A   ,82,89,1,1,-1,-1
MUSC 125,A   ,82,89,3,1,-1,-1
MUSC 128,A   ,82,89,2,1,-1,-1
MUSC 128,A   ,82,89,4,1,-1,-1
MUSC 147,CS  ,109,124,1,1,-1,-1
MUSC& 105,HY  ,55,60,1,1,-1,-1
MUSC& 105,HY  ,55,60,2,1,-1,-1
MUSC& 105,HY  ,55,60,3,1,-1,-1
MUSC& 105,HY  ,55,60,4,1,-1,-1
MUSC& 141,HY  ,61,66,1,1,-1,-1
MUSC& 141,HY  ,61,66,2,1,-1,-1
MUSC& 141,HY  ,61,66,3,1,-1,-1
MUSC& 141,HY  ,61,66,4,1,-1,-1
NAT S,A   ,49,59,1,1,-1,-1
NAT S,A   ,49,59,3,1,-1,-1
NAT S,A   ,49,59,5,1,-1,-1
NURS 095,A   ,,,1,1,-1,-1
NURS 230,A   ,48,108,1,1,-1,-1
NURS 230,A   ,48,108,3,1,-1,-1
NURS 230,A   ,48,108,4,1,-1,-1
NURS 230,A   ,48,108,5,1,-1,-1
NUTR 160,A   ,54,60,1,1,-1,-1
NUTR 160,A   ,54,60,2,1,-1,-1
NUTR 160,A   ,54,60,3,1,-1,-1
NUTR 160,A   ,54,60,4,1,-1,-1
NUTR 180,A   ,68,74,1,1,-1,-1
NUTR 180,A   ,68,74,2,1,-1,-1
NUTR 180,A   ,68,74,3,1,-1,-1
NUTR& 101,A   ,54,60,1,1,-1,-1
NUTR& 101,A   ,54,60,2,1,-1,-1
NUTR& 101,A   ,54,60,3,1,-1,-1
NUTR& 101,A   ,54,60,4,1,-1,-1
NUTR& 101,B   ,61,67,1,1,-1,-1
NUTR& 101,B   ,61,67,2,1,-1,-1
NUTR& 101,B   ,61,67,3,1,-1,-1
NUTR& 101,B   ,61,67,4,1,-1,-1
NUTR& 101,C   ,61,67,1,1,-1,-1
NUTR& 101,C   ,61,67,2,1,-1,-1
NUTR& 101,C   ,61,67,3,1,-1,-1
NUTR& 101,C   ,61,67,4,1,-1,-1
NUTR& 101,D   ,68,74,1,1,-1,-1
NUTR& 101,D   ,68,74,2,1,-1,-1
NUTR& 101,D   ,68,74,3,1,-1,-1
NUTR& 101,D   ,68,74,4,1,-1,-1
NUTR& 101,MO  ,63,76,1,1,-1,-1
NUTR& 101,MO  ,63,76,3,1,-1,-1
PEHW 100,A   ,48,53,1,1,-1,-1
PEHW 100,A   ,48,53,2,1,-1,-1
PEHW 100,A   ,48,53,3,1,-1,-1
PEHW 100,A   ,48,53,4,1,-1,-1
PEHW 100,C   ,81,88,1,1,-1,-1
PEHW 100,C   ,81,88,2,1,-1,-1
PEHW 100,C   ,81,88,4,1,-1,-1
PEHW 100,D   ,89,96,1,1,-1,-1
PEHW 100,D   ,89,96,2,1,-1,-1
PEHW 100,D   ,89,96,4,1,-1,-1
PEHW 100,S   ,103,113,2,1,-1,-1
PEHW 102,S   ,117,127,4,1,-1,-1
PEHW 111,A   ,61,66,1,1,-1,-1
PEHW 111,A   ,61,66,2,1,-1,-1
PEHW 111,A   ,61,66,3,1,-1,-1
PEHW 111,A   ,61,66,4,1,-1,-1
PEHW 116,A   ,68,73,1,1,-1,-1
PEHW 116,A   ,68,73,2,1,-1,-1
PEHW 116,A   ,68,73,3,1,-1,-1
PEHW 116,A   ,68,73,4,1,-1,-1
PEHW 119,A   ,74,86,2,1,-1,-1
PEHW 119,A   ,74,86,4,1,-1,-1
PEHW 121,A   ,75,81,1,1,-1,-1
PEHW 121,A   ,75,81,2,1,-1,-1
PEHW 121,A   ,75,81,4,1,-1,-1
PEHW 125,HY2 ,75,85,1,1,-1,-1
PEHW 125,HY2 ,75,85,3,1,-1,-1
PEHW 125,HY2 ,75,85,4,1,-1,-1
PEHW 126,HY2 ,75,85,1,1,-1,-1
PEHW 126,HY2 ,75,85,3,1,-1,-1
PEHW 126,HY2 ,75,85,4,1,-1,-1
PEHW 128,S   ,92,102,2,1,-1,-1
PEHW 128,S   ,92,102,4,1,-1,-1
PEHW 148,A   ,61,66,1,1,-1,-1
PEHW 148,A   ,61,66,2,1,-1,-1
PEHW 148,A   ,61,66,3,1,-1,-1
PEHW 148,A   ,61,66,4,1,-1,-1
PHIL& 101,A   ,61,74,1,1,-1,-1
PHIL& 101,A   ,61,74,3,1,-1,-1
PHIL& 101,B   ,89,102,1,1,-1,-1
PHIL& 101,B   ,89,102,3,1,-1,-1
PHIL& 115,MO  ,49,62,2,1,-1,-1
PHIL& 115,MO  ,49,62,4,1,-1,-1
PHIL& 120,HY  ,51,60,1,1,-1,-1
PHIL& 120,HY  ,51,60,3,1,-1,-1
PHOTO 110,HY4 ,103,114,1,1,-1,-1
PHOTO 110,HY4 ,103,114,3,1,-1,-1
PHOTO 111,HY  ,79,94,1,1,-1,-1
PHOTO 111,HY  ,79,94,3,1,-1,-1
PHOTO 210,HY  ,79,97,2,1,-1,-1
PHOTO 210,HY  ,79,97,4,1,-1,-1
PHOTO 243,A   ,68,84,1,1,-1,-1
PHOTO 243,A   ,68,84,3,1,-1,-1
PHYS 130,C   ,75,86,5,1,-1,-1
PHYS 130,D   ,87,98,5,1,-1,-1
PHYS& 114,B   ,61,72,1,1,-1,-1
PHYS& 114,B   ,61,72,3,1,-1,-1
PHYS& 114,B   ,61,72,5,1,-1,-1
PHYS& 114,C   ,79,90,1,1,-1,-1
PHYS& 114,C   ,79,90,3,1,-1,-1
PHYS& 114,C   ,79,90,5,1,-1,-1
PHYS& 114,D   ,79,96,2,1,-1,-1
PHYS& 114,D   ,79,96,4,1,-1,-1
PHYS& 114,S   ,103,114,1,1,-1,-1
PHYS& 114,S   ,103,114,3,1,-1,-1
PHYS& 114,S   ,103,114,4,1,-1,-1
PHYS& 231,A   ,79,96,1,1,-1,-1
PHYS& 232,A   ,79,96,2,1,-1,-1
PHYS& 232,B   ,79,96,3,1,-1,-1
PHYS& 241,A   ,49,60,2,1,-1,-1
PHYS& 241,A   ,49,60,4,1,-1,-1
PHYS& 241,B   ,79,90,1,1,-1,-1
PHYS& 241,B   ,79,90,3,1,-1,-1
PHYS& 242,A   ,49,60,2,1,-1,-1
PHYS& 242,A   ,49,60,4,1,-1,-1
POLS& 200,A   ,54,60,1,1,-1,-1
POLS& 200,A   ,54,60,2,1,-1,-1
POLS& 200,A   ,54,60,3,1,-1,-1
POLS& 200,A   ,54,60,4,1,-1,-1
PSYC 240,HY  ,61,71,2,1,-1,-1
PSYC 240,HY  ,61,71,4,1,-1,-1
PSYC& 100,F   ,82,88,1,1,-1,-1
PSYC& 100,F   ,82,88,2,1,-1,-1
PSYC& 100,F   ,82,88,3,1,-1,-1
PSYC& 100,F   ,82,88,4,1,-1,-1
PSYC& 100,HY2 ,75,86,2,1,-1,-1
PSYC& 100,HY2 ,75,86,4,1,-1,-1
PSYC& 100,HY3 ,106,116,1,1,-1,-1
PSYC& 100,HY3 ,106,116,3,1,-1,-1
PSYC& 100,MO1 ,91,104,1,1,-1,-1
PSYC& 100,MO1 ,91,104,3,1,-1,-1
PSYC& 100,MO2 ,119,132,2,1,-1,-1
PSYC& 100,MO2 ,119,132,4,1,-1,-1
PSYC& 200,C   ,89,102,1,1,-1,-1
PSYC& 200,C   ,89,102,3,1,-1,-1
PSYC& 200,HY2 ,75,86,2,1,-1,-1
PSYC& 200,HY2 ,75,86,4,1,-1,-1
PSYC& 220,HY  ,61,72,1,1,-1,-1
PSYC& 220,HY  ,61,72,3,1,-1,-1
RUSS& 121,A   ,54,60,1,1,-1,-1
RUSS& 121,A   ,54,60,2,1,-1,-1
RUSS& 121,A   ,54,60,3,1,-1,-1
RUSS& 121,A   ,54,60,4,1,-1,-1
SOC 240,HY  ,61,71,2,1,-1,-1
SOC 240,HY  ,61,71,4,1,-1,-1
SOC& 101,A   ,47,60,2,1,-1,-1
SOC& 101,A   ,47,60,4,1,-1,-1
SOC& 101,HY3 ,103,116,2,1,-1,-1
SOC& 101,MO  ,77,90,1,1,-1,-1
SOC& 101,MO  ,77,90,3,1,-1,-1
SPAN 111,S   ,103,115,3,1,-1,-1
SPAN 112,S   ,103,115,3,1,-1,-1
SPAN 113,S   ,103,115,3,1,-1,-1
SPAN& 121,C   ,61,74,2,1,-1,-1
SPAN& 121,C   ,61,74,4,1,-1,-1
SPAN& 121,HN  ,47,53,1,1,-1,-1
SPAN& 121,HN  ,47,53,2,1,-1,-1
SPAN& 121,HN  ,47,53,3,1,-1,-1
SPAN& 121,HN  ,47,53,4,1,-1,-1
SPAN& 121,HY  ,103,116,1,1,-1,-1
SPAN& 121,MO  ,77,90,2,1,-1,-1
SPAN& 121,MO  ,77,90,4,1,-1,-1
SPAN& 122,A   ,54,60,1,1,-1,-1
SPAN& 122,A   ,54,60,2,1,-1,-1
SPAN& 122,A   ,54,60,3,1,-1,-1
SPAN& 122,A   ,54,60,4,1,-1,-1
SPAN& 123,A   ,68,74,1,1,-1,-1
SPAN& 123,A   ,68,74,2,1,-1,-1
SPAN& 123,A   ,68,74,3,1,-1,-1
SPAN& 123,A   ,68,74,4,1,-1,-1
SPAN& 221,A   ,75,88,1,1,-1,-1
SPAN& 221,A   ,75,88,3,1,-1,-1
TS 044,A   ,54,60,1,1,-1,-1
TS 044,A   ,54,60,2,1,-1,-1
TS 044,A   ,54,60,3,1,-1,-1
TS 044,A   ,54,60,4,1,-1,-1
TS 054,S   ,110,123,2,1,-1,-1
TS 054,S   ,110,123,4,1,-1,-1
TS 060,A   ,54,60,1,1,-1,-1
TS 060,A   ,54,60,2,1,-1,-1
TS 060,A   ,54,60,3,1,-1,-1
TS 060,A   ,54,60,4,1,-1,-1
TS 060,C   ,68,74,1,1,-1,-1
TS 060,C   ,68,74,2,1,-1,-1
TS 060,C   ,68,74,3,1,-1,-1
TS 060,C   ,68,74,4,1,-1,-1
TS 060,MO4 ,110,123,1,1,-1,-1
TS 060,MO4 ,110,123,3,1,-1,-1
TS 060,S   ,110,123,1,1,-1,-1
TS 060,S   ,110,123,3,1,-1,-1
TS 060,WTH ,110,123,1,1,-1,-1
TS 060,WTH ,110,123,3,1,-1,-1
TS 064,A   ,68,74,1,1,-1,-1
TS 064,A   ,68,74,2,1,-1,-1
TS 064,A   ,68,74,3,1,-1,-1
TS 064,A   ,68,74,4,1,-1,-1
TS 064,A   ,68,74,1,1,-1,-1
TS 064,A   ,68,74,2,1,-1,-1
TS 064,A   ,68,74,3,1,-1,-1
TS 064,A   ,68,74,4,1,-1,-1
TS 066,A   ,54,60,1,1,-1,-1
TS 066,A   ,54,60,2,1,-1,-1
TS 066,A   ,54,60,3,1,-1,-1
TS 066,A   ,54,60,4,1,-1,-1
TS 070,B   ,54,60,1,1,-1,-1
TS 070,B   ,54,60,2,1,-1,-1
TS 070,B   ,54,60,3,1,-1,-1
TS 070,B   ,54,60,4,1,-1,-1
TS 070,C   ,68,74,1,1,-1,-1
TS 070,C   ,68,74,2,1,-1,-1
TS 070,C   ,68,74,3,1,-1,-1
TS 070,C   ,68,74,4,1,-1,-1
TS 070,MO4 ,110,123,1,1,-1,-1
TS 070,MO4 ,110,123,3,1,-1,-1
TS 070,MOS ,110,123,1,1,-1,-1
TS 070,MOS ,110,123,3,1,-1,-1
TS 070,S   ,110,123,1,1,-1,-1
TS 070,S   ,110,123,3,1,-1,-1
TS 070,SP  ,110,123,2,1,-1,-1
TS 070,SP  ,110,123,4,1,-1,-1
TS 070,T   ,110,123,1,1,-1,-1
TS 070,T   ,110,123,3,1,-1,-1
TS 070,WTH ,110,123,1,1,-1,-1
TS 070,WTH ,110,123,3,1,-1,-1
TS 074,A   ,68,74,1,1,-1,-1
TS 074,A   ,68,74,2,1,-1,-1
TS 074,A   ,68,74,3,1,-1,-1
TS 074,A   ,68,74,4,1,-1,-1
TS 080,A   ,54,60,1,1,-1,-1
TS 080,A   ,54,60,2,1,-1,-1
TS 080,A   ,54,60,3,1,-1,-1
TS 080,A   ,54,60,4,1,-1,-1
TS 080,MO4 ,110,123,1,1,-1,-1
TS 080,MO4 ,110,123,3,1,-1,-1
TS 080,MOS ,110,123,1,1,-1,-1
TS 080,MOS ,110,123,3,1,-1,-1
TS 080,S   ,110,123,1,1,-1,-1
TS 080,S   ,110,123,3,1,-1,-1
TS 080,SP  ,110,123,2,1,-1,-1
TS 080,SP  ,110,123,4,1,-1,-1
TS 081,A   ,68,74,1,1,-1,-1
TS 081,A   ,68,74,2,1,-1,-1
TS 081,A   ,68,74,3,1,-1,-1
TS 081,A   ,68,74,4,1,-1,-1
TS 087,A   ,61,67,1,1,-1,-1
TS 087,A   ,61,67,2,1,-1,-1
TS 087,A   ,61,67,3,1,-1,-1
TS 087,A   ,61,67,4,1,-1,-1
TS 087,MO3 ,110,123,2,1,-1,-1
TS 087,MO3 ,110,123,4,1,-1,-1
TS 087,S   ,110,123,2,1,-1,-1
TS 087,S   ,110,123,4,1,-1,-1
TS 087,WTH ,110,123,2,1,-1,-1
TS 087,WTH ,110,123,4,1,-1,-1
TS 091,A   ,54,60,1,1,-1,-1
TS 091,A   ,54,60,2,1,-1,-1
TS 091,A   ,54,60,3,1,-1,-1
TS 091,A   ,54,60,4,1,-1,-1
TS 091,S   ,110,123,1,1,-1,-1
TS 091,S   ,110,123,3,1,-1,-1
TS 094,B   ,68,74,1,1,-1,-1
TS 094,B   ,68,74,2,1,-1,-1
TS 094,B   ,68,74,3,1,-1,-1
TS 094,B   ,68,74,4,1,-1,-1
TS 094,MOS ,110,123,2,1,-1,-1
TS 094,MOS ,110,123,4,1,-1,-1
TS 094,SP  ,110,123,1,1,-1,-1
TS 094,SP  ,110,123,3,1,-1,-1
TS 094,TCC ,110,123,2,1,-1,-1
TS 094,TCC ,110,123,4,1,-1,-1
TS 096,A   ,75,81,1,1,-1,-1
TS 096,A   ,75,81,2,1,-1,-1
TS 096,A   ,75,81,3,1,-1,-1
TS 096,A   ,75,81,4,1,-1,-1
TS 097,A   ,61,67,1,1,-1,-1
TS 097,A   ,61,67,2,1,-1,-1
TS 097,A   ,61,67,3,1,-1,-1
TS 097,A   ,61,67,4,1,-1,-1
TS 097,MO3 ,110,123,2,1,-1,-1
TS 097,MO3 ,110,123,4,1,-1,-1
TS 097,S   ,110,123,2,1,-1,-1
TS 097,S   ,110,123,4,1,-1,-1
TS 097,WTH ,110,123,2,1,-1,-1
TS 097,WTH ,110,123,4,1,-1,-1
TS 098,A   ,61,67,1,1,-1,-1
TS 098,A   ,61,67,2,1,-1,-1
TS 098,A   ,61,67,3,1,-1,-1
TS 098,A   ,61,67,4,1,-1,-1
TS 098,C   ,75,81,1,1,-1,-1
TS 098,C   ,75,81,2,1,-1,-1
TS 098,C   ,75,81,3,1,-1,-1
TS 098,C   ,75,81,4,1,-1,-1
TS 098,MO3 ,110,123,2,1,-1,-1
TS 098,MO3 ,110,123,4,1,-1,-1
TS 098,S   ,110,123,2,1,-1,-1
TS 098,S   ,110,123,4,1,-1,-1
TS 099,A   ,55,81,5,1,-1,-1
TS 099,B   ,75,81,1,1,-1,-1
TS 099,B   ,75,81,2,1,-1,-1
TS 099,B   ,75,81,3,1,-1,-1
TS 099,B   ,75,81,4,1,-1,-1
TS 099,C   ,54,60,1,1,-1,-1
TS 099,C   ,54,60,2,1,-1,-1
TS 099,C   ,54,60,3,1,-1,-1
TS 099,C   ,54,60,4,1,-1,-1
TS 099,S   ,110,123,3,1,-1,-1
WELD 101,HY  ,49,61,1,1,-1,-1
WELD 101,HY  ,49,61,3,1,-1,-1
WELD 150,A   ,76,82,2,1,-1,-1
WELD 150,A   ,76,82,4,1,-1,-1
WELD 150,T   ,101,114,2,1,-1,-1
WELD 150,T   ,101,114,4,1,-1,-1
WELD 151,S   ,107,115,1,1,-1,-1
WELD 151,S   ,107,115,3,1,-1,-1
WELD 190,A   ,43,68,1,1,-1,-1
WELD 190,A   ,43,68,3,1,-1,-1
WELD 190,S   ,115,140,1,1,-1,-1
WELD 190,S   ,115,140,3,1,-1,-1
WELD 190,T   ,115,140,2,1,-1,-1
WELD 190,T   ,115,140,4,1,-1,-1
WELD 191,A   ,43,68,1,1,-1,-1
WELD 191,A   ,43,68,3,1,-1,-1
WELD 191,S   ,115,140,1,1,-1,-1
WELD 191,S   ,115,140,3,1,-1,-1
WELD 191,T   ,115,140,2,1,-1,-1
WELD 191,T   ,115,140,4,1,-1,-1
WELD 192,A   ,43,68,1,1,-1,-1
WELD 192,A   ,43,68,3,1,-1,-1
WELD 192,S   ,115,140,1,1,-1,-1
WELD 192,S   ,115,140,3,1,-1,-1
WELD 192,T   ,115,140,2,1,-1,-1
WELD 192,T   ,115,140,4,1,-1,-1
WELD 193,A   ,43,68,1,1,-1,-1
WELD 193,A   ,43,68,3,1,-1,-1
WELD 193,S   ,115,140,1,1,-1,-1
WELD 193,S   ,115,140,3,1,-1,-1
WELD 193,T   ,115,140,2,1,-1,-1
WELD 193,T   ,115,140,4,1,-1,-1
WELD 194,A   ,43,68,1,1,-1,-1
WELD 194,A   ,43,68,3,1,-1,-1
WELD 194,S   ,115,140,1,1,-1,-1
WELD 194,S   ,115,140,3,1,-1,-1
WELD 194,T   ,115,140,2,1,-1,-1
WELD 194,T   ,115,140,4,1,-1,-1
WELD 195,A   ,43,68,1,1,-1,-1
WELD 195,A   ,43,68,3,1,-1,-1
WELD 195,S   ,115,140,1,1,-1,-1
WELD 195,S   ,115,140,3,1,-1,-1
WELD 195,T   ,115,140,2,1,-1,-1
WELD 195,T   ,115,140,4,1,-1,-1
WELD 196,A   ,43,68,1,1,-1,-1
WELD 196,A   ,43,68,3,1,-1,-1
WELD 196,S   ,115,140,1,1,-1,-1
WELD 196,S   ,115,140,3,1,-1,-1
WELD 196,T   ,115,140,2,1,-1,-1
WELD 196,T   ,115,140,4,1,-1,-1
WELD 210,C   ,91,103,1,1,-1,-1
WELD 210,C   ,91,103,2,1,-1,-1
WELD 210,C   ,91,103,3,1,-1,-1
WELD 210,C   ,91,103,4,1,-1,-1
WELD 212,S   ,115,140,1,1,-1,-1
WELD 212,S   ,115,140,3,1,-1,-1
WELD 225,B   ,79,89,2,1,-1,-1
WELD 225,B   ,79,89,4,1,-1,-1
WELD 225,T   ,104,114,2,1,-1,-1
WELD 225,T   ,104,114,4,1,-1,-1
WELD 226,B   ,79,89,2,1,-1,-1
WELD 226,B   ,79,89,4,1,-1,-1
WELD 226,T   ,104,114,2,1,-1,-1
WELD 226,T   ,104,114,4,1,-1,-1
WELD 287,B   ,82,95,1,1,-1,-1
WELD 287,B   ,82,95,2,1,-1,-1
WELD 287,B   ,82,95,3,1,-1,-1
WELD 287,B   ,82,95,4,1,-1,-1
WELD 291,A   ,43,68,1,1,-1,-1
WELD 291,A   ,43,68,3,1,-1,-1
WELD 291,S   ,115,140,1,1,-1,-1
WELD 291,S   ,115,140,3,1,-1,-1
WELD 291,T   ,115,140,2,1,-1,-1
WELD 291,T   ,115,140,4,1,-1,-1
WELD 292,A   ,43,68,1,1,-1,-1
WELD 292,A   ,43,68,3,1,-1,-1
WELD 292,S   ,115,140,1,1,-1,-1
WELD 292,S   ,115,140,3,1,-1,-1
WELD 292,T   ,115,140,2,1,-1,-1
WELD 292,T   ,115,140,4,1,-1,-1
WELD 294,A   ,43,68,1,1,-1,-1
WELD 294,A   ,43,68,3,1,-1,-1
WELD 294,S   ,115,140,1,1,-1,-1
WELD 294,S   ,115,140,3,1,-1,-1
WELD 294,T   ,115,140,1,1,-1,-1
WELD 294,T   ,115,140,3,1,-1,-1
WELD 296,A   ,43,68,1,1,-1,-1
WELD 296,A   ,43,68,3,1,-1,-1
WELD 296,S   ,115,140,1,1,-1,-1
WELD 296,S   ,115,140,3,1,-1,-1
WELD 296,T   ,115,140,2,1,-1,-1
WELD 296,T   ,115,140,4,1,-1,-1
